order_id,customer_id,product_id,product_category,order_date,quantity,unit_price,total_price,region
1722,CUST086989,PROD0045,Clothing,2023-02-25,5,711.83,3559.15,South
1723,CUST045649,PROD0173,Books,2023-12-11,3,137.29,411.87,West
1724,CUST009517,PROD0166,Books,2024-11-15,2,564.06,1128.12,South
1725,CUST002397,PROD0068,Books,2024-07-10,1,171.5,171.5,West
1726,CUST084083,PROD0141,Electronics,2023-07-29,4,350.52,1402.08,South
1727,CUST019130,PROD0095,Electronics,2023-03-05,4,705.82,2823.28,South
1728,CUST001592,PROD0182,Clothing,2023-11-01,4,522.08,2088.32,West
1729,CUST011304,PROD0111,Electronics,2023-06-09,3,693.72,2081.16,East
1730,CUST030562,PROD0091,Home,2024-05-02,2,223.6,447.2,East
1731,CUST071720,PROD0160,Electronics,2023-03-31,1,61.86,61.86,South
1732,CUST092109,PROD0043,Home,2024-01-14,4,21.63,86.52,East
1733,CUST099617,PROD0137,Electronics,2023-04-28,3,329.76,989.28,North
1734,CUST086232,PROD0018,Clothing,2023-02-18,1,313.62,313.62,South
1735,CUST007315,PROD0131,Books,2024-07-24,3,256.68,770.04,East
1736,CUST019624,PROD0169,Books,2024-04-02,2,487.12,974.24,South
1737,CUST067676,PROD0138,Home,2024-09-11,2,752.12,1504.24,West
1738,CUST096827,PROD0106,Electronics,2024-03-29,5,552.27,2761.35,South
1739,CUST065083,PROD0147,Clothing,2023-12-02,4,325.7,1302.8,North
1740,CUST083625,PROD0102,Home,2023-11-08,2,484.05,968.1,North
1741,CUST033131,PROD0102,Books,2023-12-03,4,276.37,1105.48,West
1742,CUST051757,PROD0064,Clothing,2024-04-23,5,210.86,1054.3,West
1743,CUST097625,PROD0189,Electronics,2024-08-06,3,184.07,552.21,West
1744,CUST026293,PROD0099,Electronics,2024-09-12,3,668.05,2004.15,North
1745,CUST086207,PROD0042,Clothing,2024-01-13,2,542.13,1084.26,North
1746,CUST069275,PROD0145,Clothing,2024-01-22,3,736.47,2209.41,West
1747,CUST002470,PROD0110,Books,2024-07-09,5,515.21,2576.05,North
1748,CUST053948,PROD0059,Electronics,2023-04-30,3,206.31,618.93,South
1749,CUST022535,PROD0096,Electronics,2024-02-08,1,407.56,407.56,North
1750,CUST063621,PROD0088,Clothing,2023-02-25,1,425.03,425.03,North
1751,CUST048875,PROD0192,Clothing,2024-11-29,4,36.21,144.84,South
1752,CUST049709,PROD0180,Electronics,2024-03-17,5,783.8,3919,East
1753,CUST074554,PROD0081,Books,2024-11-23,1,771.72,771.72,East
1754,CUST068345,PROD0101,Home,2023-08-22,2,334.07,668.14,West
1755,CUST049139,PROD0178,Books,2023-10-19,2,593.89,1187.78,North
1756,CUST054303,PROD0188,Electronics,2024-06-30,5,351.71,1758.55,South
1757,CUST047639,PROD0016,Books,2023-02-25,3,729.23,2187.69,East
1758,CUST078250,PROD0199,Home,2024-10-14,2,21.79,43.58,South
1759,CUST002720,PROD0142,Books,2024-06-26,1,451.72,451.72,South
1760,CUST022891,PROD0175,Electronics,2024-04-22,5,794.33,3971.65,North
1761,CUST077237,PROD0105,Clothing,2023-03-17,3,779.43,2338.29,North
1762,CUST036510,PROD0020,Clothing,2024-04-04,1,556.23,556.23,North
1763,CUST042535,PROD0003,Clothing,2024-01-09,2,214.67,429.34,North
1764,CUST092242,PROD0161,Home,2024-12-20,5,549.39,2746.95,South
1765,CUST018788,PROD0139,Home,2023-12-16,2,769.68,1539.36,North
1766,CUST048846,PROD0090,Electronics,2024-09-26,1,417.01,417.01,South
1767,CUST057933,PROD0137,Home,2024-02-14,3,386.02,1158.06,West
1768,CUST092125,PROD0061,Books,2024-10-27,3,296.44,889.32,West
1769,CUST091660,PROD0100,Electronics,2024-11-18,5,265.7,1328.5,South
1770,CUST033063,PROD0145,Electronics,2023-06-23,5,398.67,1993.35,South
1771,CUST075714,PROD0022,Electronics,2023-05-04,5,559.79,2798.95,North
1772,CUST087264,PROD0159,Home,2023-06-18,1,594.15,594.15,East
1773,CUST095757,PROD0138,Electronics,2024-03-07,1,797.33,797.33,North
1774,CUST060462,PROD0179,Electronics,2024-03-10,3,72.49,217.47,North
1775,CUST075419,PROD0104,Electronics,2024-11-14,1,21.04,21.04,North
1776,CUST066673,PROD0105,Home,2024-11-20,4,84.37,337.48,West
1777,CUST034833,PROD0003,Clothing,2023-08-02,5,526.57,2632.85,West
1778,CUST031967,PROD0076,Clothing,2023-07-29,2,237.99,475.98,North
1779,CUST072546,PROD0185,Home,2024-03-18,2,73.81,147.62,East
1780,CUST012988,PROD0176,Books,2024-03-27,3,455.81,1367.43,North
1781,CUST037312,PROD0081,Clothing,2024-11-19,4,453.41,1813.64,South
1782,CUST031576,PROD0068,Clothing,2024-03-15,3,130.1,390.3,West
1783,CUST063853,PROD0118,Electronics,2023-07-13,5,34.88,174.4,North
1784,CUST001008,PROD0017,Books,2023-09-19,1,74.22,74.22,East
1785,CUST070982,PROD0083,Clothing,2023-05-07,1,316.33,316.33,East
1786,CUST076243,PROD0034,Books,2023-10-10,3,676.38,2029.14,West
1787,CUST047518,PROD0003,Books,2023-04-12,2,106.35,212.7,West
1788,CUST029258,PROD0083,Home,2023-02-18,3,329.16,987.48,South
1789,CUST087273,PROD0056,Home,2023-06-05,2,613.7,1227.4,South
1790,CUST042208,PROD0105,Electronics,2023-06-23,1,710.46,710.46,South
1791,CUST013282,PROD0033,Home,2024-10-22,4,246.83,987.32,North
1792,CUST061247,PROD0082,Clothing,2023-03-18,3,706.72,2120.16,East
1793,CUST001436,PROD0068,Books,2023-06-08,1,111.28,111.28,West
1794,CUST098876,PROD0062,Books,2023-07-10,5,758.98,3794.9,North
1795,CUST091358,PROD0199,Home,2024-03-28,2,696.09,1392.18,East
1796,CUST026661,PROD0052,Books,2024-05-07,3,240.39,721.17,North
1797,CUST005085,PROD0070,Electronics,2024-04-13,4,443.25,1773,East
1798,CUST082198,PROD0106,Clothing,2024-05-16,1,751.15,751.15,West
1799,CUST013508,PROD0124,Books,2024-01-17,3,340.26,1020.78,West
1800,CUST072596,PROD0004,Electronics,2024-02-23,4,202.03,808.12,East
1801,CUST083808,PROD0069,Electronics,2024-04-06,1,62.9,62.9,East
1802,CUST045540,PROD0131,Electronics,2024-12-02,2,358.23,716.46,South
1803,CUST007492,PROD0186,Home,2024-05-02,4,118.74,474.96,East
1804,CUST050193,PROD0058,Books,2024-12-22,3,181.42,544.26,West
1805,CUST080396,PROD0061,Home,2024-09-13,5,772.09,3860.45,East
1806,CUST063889,PROD0101,Clothing,2024-10-25,2,289.4,578.8,East
1807,CUST073610,PROD0014,Home,2024-06-06,2,588.79,1177.58,East
1808,CUST009078,PROD0122,Electronics,2024-10-02,2,363.89,727.78,West
1809,CUST020954,PROD0109,Home,2023-03-13,1,656.39,656.39,North
1810,CUST076920,PROD0147,Clothing,2023-05-01,5,188.94,944.7,East
1811,CUST067890,PROD0153,Books,2024-10-25,5,109.45,547.25,South
1812,CUST023822,PROD0196,Clothing,2023-07-08,4,776.93,3107.72,North
1813,CUST037568,PROD0082,Clothing,2024-03-17,2,456.03,912.06,South
1814,CUST024861,PROD0186,Books,2024-05-28,1,150.54,150.54,East
1815,CUST021196,PROD0125,Home,2024-11-23,1,247.52,247.52,North
1816,CUST077476,PROD0081,Home,2024-04-10,2,27.44,54.88,North
1817,CUST090875,PROD0080,Clothing,2023-02-25,2,37.09,74.18,North
1818,CUST087267,PROD0011,Clothing,2023-02-05,3,195.39,586.17,East
1819,CUST021428,PROD0017,Electronics,2024-09-03,1,352.06,352.06,South
1820,CUST027084,PROD0097,Electronics,2024-01-02,4,465.61,1862.44,West
1821,CUST087047,PROD0161,Home,2024-07-08,2,283.34,566.68,West
1822,CUST057373,PROD0057,Clothing,2023-02-14,3,560.07,1680.21,South
1823,CUST044065,PROD0024,Clothing,2024-01-17,2,403.22,806.44,North
1824,CUST007814,PROD0075,Home,2023-01-22,2,528.17,1056.34,East
1825,CUST031599,PROD0063,Electronics,2024-04-25,5,749.15,3745.75,East
1826,CUST093107,PROD0133,Clothing,2024-09-16,4,454.25,1817,West
1827,CUST027083,PROD0059,Books,2024-12-15,2,22.07,44.14,North
1828,CUST029242,PROD0108,Electronics,2023-01-18,3,82.06,246.18,South
1829,CUST096215,PROD0019,Home,2023-04-11,4,360.95,1443.8,South
1830,CUST044570,PROD0152,Electronics,2024-11-07,3,521.83,1565.49,North
1831,CUST011746,PROD0070,Electronics,2024-09-05,5,553.85,2769.25,West
1832,CUST026030,PROD0069,Home,2024-03-09,3,126.1,378.3,North
1833,CUST013026,PROD0070,Electronics,2023-09-17,3,674.24,2022.72,North
1834,CUST014289,PROD0041,Home,2024-10-31,5,349.05,1745.25,East
1835,CUST089187,PROD0029,Electronics,2024-10-12,2,40.08,80.16,North
1836,CUST006541,PROD0027,Electronics,2024-01-10,3,710.99,2132.97,South
1837,CUST097769,PROD0015,Home,2023-08-23,5,182.53,912.65,South
1838,CUST081959,PROD0011,Home,2023-05-02,2,674.81,1349.62,South
1839,CUST068879,PROD0030,Home,2024-04-08,3,54.29,162.87,South
1840,CUST041847,PROD0187,Clothing,2024-12-01,3,558.58,1675.74,East
1841,CUST075933,PROD0073,Electronics,2024-08-26,4,161.71,646.84,North
1842,CUST017483,PROD0162,Home,2024-12-03,3,148.09,444.27,North
1843,CUST023412,PROD0118,Clothing,2024-02-14,1,236.18,236.18,East
1844,CUST050976,PROD0082,Electronics,2023-10-17,1,539.57,539.57,West
1845,CUST060546,PROD0064,Books,2023-08-03,4,303.06,1212.24,South
1846,CUST078798,PROD0195,Clothing,2024-02-06,2,527.56,1055.12,East
1847,CUST052308,PROD0150,Electronics,2023-07-01,4,224.63,898.52,East
1848,CUST003094,PROD0041,Clothing,2024-11-22,3,55.59,166.77,South
1849,CUST077259,PROD0130,Electronics,2023-05-15,2,124.73,249.46,West
1850,CUST022043,PROD0123,Clothing,2023-04-07,4,119.28,477.12,South
1851,CUST052931,PROD0079,Home,2023-05-24,5,357.06,1785.3,North
1852,CUST044414,PROD0035,Books,2024-08-27,5,681.45,3407.25,South
1853,CUST093624,PROD0067,Electronics,2023-10-17,4,288.24,1152.96,South
1854,CUST097884,PROD0152,Home,2023-04-28,3,195.57,586.71,South
1855,CUST033757,PROD0119,Clothing,2024-02-25,5,51.1,255.5,West
1856,CUST053269,PROD0036,Electronics,2023-09-28,3,90.74,272.22,North
1857,CUST039215,PROD0197,Electronics,2023-09-19,2,763.73,1527.46,East
1858,CUST081872,PROD0179,Electronics,2023-09-17,2,535.3,1070.6,West
1859,CUST028603,PROD0053,Home,2023-02-21,4,39.82,159.28,East
1860,CUST053332,PROD0172,Electronics,2023-08-11,1,732.1,732.1,North
1861,CUST048902,PROD0186,Home,2024-07-07,1,699.31,699.31,West
1862,CUST099987,PROD0136,Books,2024-04-04,4,450.48,1801.92,North
1863,CUST063417,PROD0188,Books,2023-03-06,3,457.71,1373.13,West
1864,CUST032197,PROD0003,Electronics,2023-05-31,3,586.92,1760.76,West
1865,CUST005627,PROD0128,Books,2023-02-01,2,390,780,East
1866,CUST007425,PROD0080,Home,2024-04-28,5,151.29,756.45,North
1867,CUST012858,PROD0016,Home,2023-11-20,3,310.26,930.78,North
1868,CUST019983,PROD0155,Electronics,2023-12-26,1,128.11,128.11,West
1869,CUST076962,PROD0025,Clothing,2023-04-24,3,633.51,1900.53,West
1870,CUST001981,PROD0170,Books,2023-03-07,1,649.46,649.46,West
1871,CUST048291,PROD0024,Home,2023-05-21,5,473.57,2367.85,North
1872,CUST026432,PROD0148,Electronics,2024-06-05,2,380.19,760.38,West
1873,CUST084977,PROD0172,Home,2023-09-22,1,630.95,630.95,South
1874,CUST082712,PROD0028,Clothing,2024-10-13,4,614.07,2456.28,West
1875,CUST026386,PROD0117,Books,2023-04-29,1,648.83,648.83,West
1876,CUST038159,PROD0159,Clothing,2023-01-02,2,653.89,1307.78,South
1877,CUST023020,PROD0169,Clothing,2024-05-11,2,683.33,1366.66,North
1878,CUST018640,PROD0130,Electronics,2023-05-17,2,526.78,1053.56,West
1879,CUST085531,PROD0044,Electronics,2023-03-17,5,423.45,2117.25,East
1880,CUST099912,PROD0191,Books,2023-05-23,1,500.95,500.95,South
1881,CUST021564,PROD0004,Home,2024-07-04,1,489.03,489.03,West
1882,CUST039342,PROD0002,Clothing,2024-10-08,5,32.04,160.2,East
1883,CUST005777,PROD0073,Clothing,2023-08-09,5,648.8,3244,South
1884,CUST036445,PROD0081,Home,2023-09-22,2,662.84,1325.68,West
1885,CUST068917,PROD0110,Home,2024-10-05,2,28.81,57.62,East
1886,CUST008712,PROD0170,Home,2023-03-21,5,85.87,429.35,East
1887,CUST074319,PROD0095,Clothing,2024-10-01,4,10.92,43.68,West
1888,CUST082971,PROD0007,Electronics,2024-03-29,2,332.32,664.64,South
1889,CUST085554,PROD0062,Books,2023-10-27,3,787.89,2363.67,West
1890,CUST030708,PROD0028,Clothing,2023-06-06,5,452.47,2262.35,North
1891,CUST039111,PROD0013,Clothing,2023-10-16,4,739.88,2959.52,North
1892,CUST061789,PROD0153,Clothing,2023-07-09,3,14.9,44.7,East
1893,CUST082880,PROD0168,Clothing,2023-05-15,4,104.81,419.24,South
1894,CUST038828,PROD0188,Home,2023-03-31,3,727.13,2181.39,West
1895,CUST005656,PROD0136,Home,2023-10-14,2,354.26,708.52,North
1896,CUST044860,PROD0138,Home,2023-07-01,1,85.57,85.57,West
1897,CUST053626,PROD0185,Electronics,2023-12-13,5,504.3,2521.5,East
1898,CUST052099,PROD0123,Home,2023-11-06,3,330.28,990.84,West
1899,CUST015252,PROD0025,Books,2023-05-22,5,133.03,665.15,North
1900,CUST000527,PROD0077,Electronics,2024-03-16,4,281.7,1126.8,East
1901,CUST068761,PROD0154,Books,2023-06-10,1,781.11,781.11,East
1902,CUST047838,PROD0081,Books,2023-02-06,5,360.11,1800.55,South
1903,CUST011537,PROD0002,Books,2024-03-14,5,625.33,3126.65,North
1904,CUST028542,PROD0061,Electronics,2024-07-21,1,538.32,538.32,South
1905,CUST079084,PROD0182,Books,2024-03-16,3,436.15,1308.45,North
1906,CUST051028,PROD0126,Electronics,2023-11-29,1,263.56,263.56,South
1907,CUST034532,PROD0094,Clothing,2023-12-19,3,494.91,1484.73,North
1908,CUST008713,PROD0082,Electronics,2023-12-04,2,278.03,556.06,West
1909,CUST065456,PROD0136,Electronics,2024-02-23,4,472.24,1888.96,South
1910,CUST074745,PROD0017,Clothing,2024-07-27,4,142.88,571.52,South
1911,CUST005110,PROD0020,Books,2024-05-16,3,61.3,183.9,West
1912,CUST049269,PROD0063,Home,2023-07-14,5,24.02,120.1,East
1913,CUST054616,PROD0134,Home,2023-09-30,4,373.46,1493.84,North
1914,CUST082504,PROD0041,Electronics,2023-03-28,1,321.56,321.56,West
1915,CUST029760,PROD0097,Books,2023-06-26,1,497.08,497.08,North
1916,CUST085709,PROD0062,Books,2023-05-24,3,294.14,882.42,South
1917,CUST060113,PROD0152,Clothing,2024-03-09,2,450.71,901.42,South
1918,CUST026590,PROD0071,Electronics,2023-07-09,5,145.84,729.2,East
1919,CUST030016,PROD0078,Electronics,2024-05-20,2,398.46,796.92,South
1920,CUST029010,PROD0171,Clothing,2024-04-02,2,490.78,981.56,West
1921,CUST083310,PROD0137,Electronics,2024-01-03,5,351.6,1758,East
1922,CUST062047,PROD0186,Home,2024-09-26,2,170.62,341.24,North
1923,CUST026144,PROD0148,Clothing,2023-05-19,3,638.21,1914.63,North
1924,CUST006155,PROD0043,Home,2024-02-29,2,664.71,1329.42,North
1925,CUST021805,PROD0019,Books,2023-07-31,3,275.41,826.23,East
1926,CUST041689,PROD0154,Clothing,2023-04-06,5,190,950,West
1927,CUST064289,PROD0105,Electronics,2023-04-19,2,110.2,220.4,North
1928,CUST051196,PROD0186,Books,2024-12-01,3,725.59,2176.77,North
1929,CUST020582,PROD0090,Books,2024-01-21,2,693.04,1386.08,North
1930,CUST052649,PROD0010,Books,2023-08-16,1,619.24,619.24,West
1931,CUST030088,PROD0184,Books,2024-01-06,2,647.55,1295.1,North
1932,CUST049931,PROD0069,Books,2023-11-04,3,575.09,1725.27,East
1933,CUST032982,PROD0102,Electronics,2024-01-02,2,465.48,930.96,South
1934,CUST069299,PROD0177,Books,2023-06-04,5,32.1,160.5,East
1935,CUST046168,PROD0015,Home,2023-10-25,3,417.54,1252.62,South
1936,CUST075305,PROD0133,Clothing,2023-08-24,5,459.9,2299.5,East
1937,CUST043409,PROD0142,Clothing,2024-09-02,3,603.29,1809.87,North
1938,CUST039500,PROD0075,Books,2023-07-12,2,583.76,1167.52,North
1939,CUST052270,PROD0192,Clothing,2024-04-18,3,732.76,2198.28,East
1940,CUST038560,PROD0080,Electronics,2024-08-23,2,149.34,298.68,South
1941,CUST074320,PROD0115,Home,2023-05-02,4,469.79,1879.16,North
1942,CUST095318,PROD0140,Books,2023-03-10,1,209.94,209.94,North
1943,CUST096348,PROD0116,Home,2024-10-23,1,157.14,157.14,North
1944,CUST048788,PROD0072,Clothing,2024-02-15,2,687.52,1375.04,West
1945,CUST035489,PROD0178,Home,2024-03-01,3,670.92,2012.76,West
1946,CUST074442,PROD0140,Books,2023-02-23,3,595.43,1786.29,West
1947,CUST074664,PROD0098,Electronics,2024-08-14,3,550.52,1651.56,West
1948,CUST022432,PROD0063,Home,2023-06-11,1,461.24,461.24,East
1949,CUST061682,PROD0036,Clothing,2023-05-01,4,260,1040,South
1950,CUST063484,PROD0148,Electronics,2023-08-18,3,301.08,903.24,North
1951,CUST049154,PROD0062,Home,2023-09-04,5,644.82,3224.1,South
1952,CUST006369,PROD0120,Clothing,2024-02-24,1,757.13,757.13,West
1953,CUST027425,PROD0138,Clothing,2023-02-02,1,707.2,707.2,North
1954,CUST045005,PROD0155,Clothing,2024-06-17,4,647.34,2589.36,North
1955,CUST083870,PROD0092,Books,2023-09-16,5,254.22,1271.1,West
1956,CUST088653,PROD0012,Books,2024-04-23,3,137.62,412.86,North
1957,CUST056986,PROD0092,Clothing,2023-10-19,2,386.99,773.98,North
1958,CUST050070,PROD0161,Electronics,2023-04-11,3,687.7,2063.1,North
1959,CUST052327,PROD0031,Home,2024-01-28,2,357.1,714.2,East
1960,CUST081062,PROD0032,Electronics,2024-04-02,5,518.37,2591.85,West
1961,CUST023399,PROD0067,Electronics,2024-12-21,4,25.28,101.12,North
1962,CUST098394,PROD0045,Books,2024-07-29,1,559,559,East
1963,CUST050862,PROD0165,Home,2023-12-06,5,287.7,1438.5,West
1964,CUST075898,PROD0137,Electronics,2023-05-06,3,489.71,1469.13,North
1965,CUST081906,PROD0120,Electronics,2024-07-01,2,245.45,490.9,South
1966,CUST068578,PROD0034,Clothing,2024-12-21,5,79.27,396.35,South
1967,CUST065642,PROD0197,Electronics,2024-12-04,1,255.19,255.19,North
1968,CUST009079,PROD0172,Books,2024-04-30,5,736.5,3682.5,North
1969,CUST025004,PROD0143,Books,2023-11-23,4,153.95,615.8,North
1970,CUST062769,PROD0169,Clothing,2024-01-01,1,781.37,781.37,West
1971,CUST051048,PROD0080,Electronics,2023-05-09,4,344.39,1377.56,South
1972,CUST071627,PROD0049,Books,2024-01-02,4,478.91,1915.64,North
1973,CUST057661,PROD0109,Books,2023-12-30,1,352.75,352.75,North
1974,CUST049787,PROD0185,Home,2024-09-14,2,597.79,1195.58,East
1975,CUST001926,PROD0035,Clothing,2024-07-06,2,572.08,1144.16,North
1976,CUST083977,PROD0142,Electronics,2023-01-06,3,354.94,1064.82,South
1977,CUST026016,PROD0055,Home,2024-06-23,4,499.52,1998.08,South
1978,CUST033321,PROD0058,Clothing,2024-12-30,5,735.88,3679.4,North
1979,CUST064882,PROD0043,Electronics,2024-10-17,2,395.38,790.76,West
1980,CUST090828,PROD0096,Books,2024-02-06,4,88.68,354.72,West
1981,CUST026290,PROD0163,Clothing,2023-12-28,1,159.84,159.84,East
1982,CUST003390,PROD0040,Electronics,2023-08-07,4,470.73,1882.92,East
1983,CUST025684,PROD0133,Clothing,2024-01-17,5,456.3,2281.5,South
1984,CUST013630,PROD0138,Books,2024-08-08,2,130.1,260.2,North
1985,CUST061551,PROD0173,Clothing,2024-10-03,1,725.75,725.75,South
1986,CUST024827,PROD0102,Home,2024-05-09,5,746.86,3734.3,North
1987,CUST026631,PROD0071,Electronics,2024-12-02,3,607.85,1823.55,East
1988,CUST098763,PROD0173,Clothing,2023-10-11,4,198.61,794.44,East
1989,CUST046164,PROD0062,Books,2024-07-09,3,720.35,2161.05,West
1990,CUST098512,PROD0058,Home,2024-09-18,1,386.39,386.39,West
1991,CUST066436,PROD0045,Clothing,2024-05-31,2,171.24,342.48,South
1992,CUST011654,PROD0130,Clothing,2024-02-08,3,547.76,1643.28,North
1993,CUST027962,PROD0192,Clothing,2023-10-03,5,729.68,3648.4,West
1994,CUST081942,PROD0087,Clothing,2024-12-08,1,126.62,126.62,West
1995,CUST074138,PROD0078,Electronics,2024-02-16,2,399.28,798.56,South
1996,CUST033663,PROD0025,Clothing,2023-01-02,2,733.06,1466.12,North
1997,CUST098819,PROD0090,Books,2024-11-16,5,578.98,2894.9,North
1998,CUST056447,PROD0112,Clothing,2024-04-18,5,770.96,3854.8,North
1999,CUST021289,PROD0074,Electronics,2023-10-14,2,218.98,437.96,North
2000,CUST095082,PROD0073,Home,2023-02-11,1,686.2,686.2,South
2001,CUST036878,PROD0081,Books,2024-03-21,4,118.03,472.12,North
2002,CUST015314,PROD0010,Electronics,2024-02-23,5,307.88,1539.4,South
2003,CUST080886,PROD0187,Home,2024-05-25,2,613.87,1227.74,South
2004,CUST072716,PROD0075,Clothing,2024-10-09,3,201.26,603.78,South
2005,CUST010327,PROD0012,Home,2023-09-29,1,724.72,724.72,South
2006,CUST001561,PROD0159,Books,2023-09-28,2,694.59,1389.18,North
2007,CUST079149,PROD0039,Books,2024-01-29,5,201.97,1009.85,South
2008,CUST083187,PROD0034,Electronics,2023-04-27,5,357.62,1788.1,South
2009,CUST026746,PROD0036,Clothing,2024-07-21,2,770.31,1540.62,South
2010,CUST031891,PROD0022,Home,2023-06-13,5,265.69,1328.45,North
2011,CUST020023,PROD0175,Electronics,2024-09-08,5,725.59,3627.95,South
2012,CUST052580,PROD0106,Electronics,2024-01-30,3,591.37,1774.11,North
2013,CUST070317,PROD0171,Electronics,2023-12-21,3,360.73,1082.19,West
2014,CUST083848,PROD0120,Home,2024-11-05,3,215.07,645.21,South
2015,CUST028381,PROD0045,Books,2024-08-06,5,651.47,3257.35,West
2016,CUST002357,PROD0165,Electronics,2024-11-20,4,139.95,559.8,South
2017,CUST070327,PROD0180,Electronics,2023-05-27,4,181.4,725.6,South
2018,CUST092448,PROD0080,Electronics,2024-06-19,3,601.3,1803.9,North
2019,CUST089900,PROD0054,Clothing,2023-01-09,5,38.08,190.4,South
2020,CUST020050,PROD0130,Home,2024-04-07,3,551.81,1655.43,East
2021,CUST075718,PROD0173,Home,2024-09-14,3,592.58,1777.74,North
2022,CUST016083,PROD0039,Electronics,2023-04-30,2,522.7,1045.4,South
2023,CUST000662,PROD0074,Clothing,2024-12-30,3,601.42,1804.26,West
2024,CUST037413,PROD0090,Electronics,2023-03-03,3,680.59,2041.77,South
2025,CUST002921,PROD0093,Books,2023-10-03,3,699.96,2099.88,North
2026,CUST091195,PROD0057,Clothing,2024-11-27,3,106.94,320.82,South
2027,CUST060316,PROD0151,Clothing,2023-08-07,1,32.13,32.13,North
2028,CUST079562,PROD0109,Electronics,2024-12-08,5,772.87,3864.35,South
2029,CUST008947,PROD0183,Home,2024-06-19,2,173.48,346.96,North
2030,CUST094243,PROD0073,Clothing,2023-03-16,5,96.05,480.25,South
2031,CUST045501,PROD0163,Clothing,2024-06-01,2,210.01,420.02,West
2032,CUST016310,PROD0104,Home,2023-08-27,5,83.53,417.65,West
2033,CUST055231,PROD0130,Books,2024-01-19,4,648.95,2595.8,South
